|           3 | Parto      | Bamford      | Bamford      | 1953-09-29       |   62 |   1.88 | 10003                | m       |        10 |          10 |           109 | 2017-04-19     | 2017-04-24  |
|           7 | Tzvetan    | Zielinski    | Zielinski    | 1962-07-10       |   56 |   1.77 | 10007                | f       |        30 |          30 |           177 | 2017-05-09     | 2017-05-14  |
|           6 | Anneke     | Preusig      | Preusig      | 1953-04-03       |   86 |   1.54 | 10006                | f       |        30 |          30 |           177 | 2017-05-09     | 2017-05-14  |
|           5 | Kyoichi    | Maliniak     | Maliniak     | 1958-10-31       |   86 |   1.89 | 10005                | m       |        30 |          30 |           177 | 2017-05-09     | 2017-05-14  |
|           4 | Chirstian  | Koblick      | Koblick      | 1958-09-05       |   93 |   1.84 | 10004                | m       |        30 |          30 |           177 | 2017-05-09     | 2017-05-14  |
|           3 | Parto      | Bamford      | Bamford      | 1953-09-29       |   62 |   1.88 | 10003                | m       |        30 |          30 |           177 | 2017-05-09     | 2017-05-14  |
|           2 | Bezalel    | Simmel       | Simmel       | 1952-07-08       |   88 |   1.69 | 10002                | f       |        30 |          30 |           177 | 2017-05-09     | 2017-05-14  |
|           1 | Georgi     | Facello      | Facello      | 1960-02-20       |   93 |   1.99 | 10001                | m       |        30 |          30 |           177 | 2017-05-09     | 2017-05-14  |
|          58 | Berhard    | McFarlin     | McFarlin     | 1954-10-01       |   99 |   1.96 | 10058                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          57 | Ebbe       | Callaway     | Callaway     | 1954-05-30       |   91 |   1.96 | 10057                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          56 | Brendon    | Bernini      | Bernini      | 1961-09-01       |   91 |   1.63 | 10056                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          55 | Georgy     | Dredge       | Dredge       | 1956-06-06       |   97 |   1.61 | 10055                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          54 | Mayumi     | Schueller    | Schueller    | 1957-04-04       |   75 |   1.72 | 10054                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          53 | Sanjiv     | Zschoche     | Zschoche     | 1954-09-13       |   52 |   1.53 | 10053                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          52 | Heping     | Nitsch       | Nitsch       | 1961-02-26       |   85 |   1.59 | 10052                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          51 | Hidefumi   | Caine        | Caine        | 1953-07-28       |   54 |   1.84 | 10051                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          50 | Yinghua    | Dredge       | Dredge       | 1958-05-21       |   78 |   1.54 | 10050                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          49 | Basil      | Tramer       | Tramer       | 1961-04-24       |   99 |   1.55 | 10049                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          48 | Florian    | Syrotiuk     | Syrotiuk     | 1963-07-11       |   76 |   1.58 | 10048                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          47 | Zvonko     | Nyanchama    | Nyanchama    | 1952-06-29       |   78 |   1.65 | 10047                | m
     |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          46 | Lucien     | Rosenbaum    | Rosenbaum    | 1960-07-23       |   85 |   1.53 | 10046                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          45 | Moss       | Shanbhogue   | Shanbhogue   | 1957-08-14       |   90 |   1.97 | 10045                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          44 | Mingsen    | Casley       | Casley       | 1961-09-21       |   90 |    1.8 | 10044                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          43 | Yishay     | Tzvieli      | Tzvieli      | 1960-09-19       |   65 |   1.95 | 10043                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          42 | Magy       | Stamatiou    | Stamatiou    | 1956-02-26       |   69 |   1.91 | 10042                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          41 | Uri        | Lenart       | Lenart       | 1959-08-27       |   80 |    1.9 | 10041                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          40 | Weiyi      | Meriste      | Meriste      | 1959-09-13       |   97 |   1.84 | 10040                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          39 | Alejandro  | Brender      | Brender      | 1959-10-01       |   92 |   1.78 | 10039                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          38 | Huan       | Lortz        | Lortz        | 1954-10-01       |   97 |   1.88 | 10038                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          37 | Pradeep    | Makrucki     | Makrucki     | 1954-05-30       |   60 |   1.75 | 10037                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          36 | Adamantios | Portugali    | Portugali    | 1961-09-01       |   62 |   1.99 | 10036                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          35 | Alain      | Chappelet    | Chappelet    | 1956-06-06       |   57 |   1.55 | 10035                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          34 | Bader      | Swan         | Swan         | 1957-04-04       |   69 |   1.56 | 10034                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          33 | Arif       | Merlo        | Merlo        | 1954-09-13       |   92 |   1.77 | 10033                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          32 | Jeong      | Reistad      | Reistad      | 1961-02-26       |   84 |    1.6 | 10032                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          31 | Karsten    | Joslin       | Joslin       | 1953-07-28       |   95 |   1.52 | 10031                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          30 | Elvis      | Demeyer      | Demeyer      | 1958-05-21       |   93 |   1.64 | 10030                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          29 | Otmar      | Herbst       | Herbst       | 1961-04-24       |   77 |    1.6 | 10029                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          28 | Domenick   | Tempesti     | Tempesti     | 1963-07-11       |   62 |   1.72 | 10028                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          27 | Divier     | Reistad      | Reistad      | 1952-06-29       |   57 |    1.6 | 10027                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          26 | Yongqiao   | Berztiss     | Berztiss     | 1960-07-23       |   75 |   1.91 | 10026                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          25 | Prasadram  | Heyers       | Heyers       | 1957-08-14       |   91 |   1.95 | 10025                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          24 | Suzette    | Pettey       | Pettey       | 1961-09-21       |   79 |   1.74 | 10024                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          23 | Bojan      | Montemayor   | Montemayor   | 1960-09-19       |   86 |    1.8 | 10023                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          22 | Shahaf     | Famili       | Famili       | 1956-02-26       |   70 |   1.81 | 10022                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          21 | Ramzi      | Erde         | Erde         | 1959-08-27       |   91 |   1.61 | 10021                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          20 | Mayuko     | Warwick      | Warwick      | 1959-09-13       |   96 |   1.78 | 10020                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          19 | Lillian    | Haddadi      | Haddadi      | 1959-10-01       |   85 |   1.61 | 10019                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          18 | Kazuhide   | Peha         | Peha         | 1960-07-20       |   88 |   1.51 | 10018                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          17 | Cristinel  | Bouloucos    | Bouloucos    | 1963-07-22       |   66 |   1.91 | 10017                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          16 | Kazuhito   | Cappelletti  | Cappelletti  | 1959-08-10       |   97 |   1.71 | 10016                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          15 | Guoxiang   | Nooteboom    | Nooteboom    | 1953-02-08       |   60 |   1.55 | 10015                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          14 | Berni      | Genin        | Genin        | 1962-12-29       |   67 |   1.74 | 10014                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          13 | Eberhardt  | Terkki       | Terkki       | 1956-11-14       |   81 |   1.64 | 10013                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          12 | Patricio   | Bridgland    | Bridgland    | 1960-08-09       |   63 |    1.9 | 10012                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          11 | Mary       | Sluis        | Sluis        | 1959-01-27       |   96 |   1.96 | 10011                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          10 | Duangkaew  | Piveteau     | Piveteau     | 1958-07-14       |   92 |   1.71 | 10010                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           9 | Sumant     | Peac         | Peac         | 1956-12-13       |   85 |   1.64 | 10009                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           8 | Saniya     | Kalloufi     | Kalloufi     | 1963-11-26       |   78 |   1.82 | 10008                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           7 | Tzvetan    | Zielinski    | Zielinski    | 1962-07-10       |   56 |   1.77 | 10007                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           6 | Anneke     | Preusig      | Preusig      | 1953-04-03       |   86 |   1.54 | 10006                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           5 | Kyoichi    | Maliniak     | Maliniak     | 1958-10-31       |   86 |   1.89 | 10005                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           4 | Chirstian  | Koblick      | Koblick      | 1958-09-05       |   93 |   1.84 | 10004                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           3 | Parto      | Bamford      | Bamford      | 1953-09-29       |   62 |   1.88 | 10003                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           2 | Bezalel    | Simmel       | Simmel       | 1952-07-08       |   88 |   1.69 | 10002                | f       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|           1 | Georgi     | Facello      | Facello      | 1960-02-20       |   93 |   1.99 | 10001                | m       |        31 |          31 |           101 | 2017-05-10     | 2017-05-17  |
|          58 | Berhard    | McFarlin     | McFarlin     | 1954-10-01       |   99 |   1.96 | 10058                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          57 | Ebbe       | Callaway     | Callaway     | 1954-05-30       |   91 |   1.96 | 10057                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          56 | Brendon    | Bernini      | Bernini      | 1961-09-01       |   91 |   1.63 | 10056                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          55 | Georgy     | Dredge       | Dredge       | 1956-06-06       |   97 |   1.61 | 10055                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          54 | Mayumi     | Schueller    | Schueller    | 1957-04-04       |   75 |   1.72 | 10054                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          53 | Sanjiv     | Zschoche     | Zschoche     | 1954-09-13       |   52 |   1.53 | 10053                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          52 | Heping     | Nitsch       | Nitsch       | 1961-02-26       |   85 |   1.59 | 10052                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          51 | Hidefumi   | Caine        | Caine        | 1953-07-28       |   54 |   1.84 | 10051                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          50 | Yinghua    | Dredge       | Dredge       | 1958-05-21       |   78 |   1.54 | 10050                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          49 | Basil      | Tramer       | Tramer       | 1961-04-24       |   99 |   1.55 | 10049                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          48 | Florian    | Syrotiuk     | Syrotiuk     | 1963-07-11       |   76 |   1.58 | 10048                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          47 | Zvonko     | Nyanchama    | Nyanchama    | 1952-06-29       |   78 |   1.65 | 10047                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          46 | Lucien     | Rosenbaum    | Rosenbaum    | 1960-07-23       |   85 |   1.53 | 10046                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          45 | Moss       | Shanbhogue   | Shanbhogue   | 1957-08-14       |   90 |   1.97 | 10045                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          44 | Mingsen    | Casley       | Casley       | 1961-09-21       |   90 |    1.8 | 10044                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          43 | Yishay     | Tzvieli      | Tzvieli      | 1960-09-19       |   65 |   1.95 | 10043                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          42 | Magy       | Stamatiou    | Stamatiou    | 1956-02-26       |   69 |   1.91 | 10042                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          41 | Uri        | Lenart       | Lenart       | 1959-08-27       |   80 |    1.9 | 10041                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          40 | Weiyi      | Meriste      | Meriste      | 1959-09-13       |   97 |   1.84 | 10040                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          39 | Alejandro  | Brender      | Brender      | 1959-10-01       |   92 |   1.78 | 10039                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          38 | Huan       | Lortz        | Lortz        | 1954-10-01       |   97 |   1.88 | 10038                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          37 | Pradeep    | Makrucki     | Makrucki     | 1954-05-30       |   60 |   1.75 | 10037                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          36 | Adamantios | Portugali    | Portugali    | 1961-09-01       |   62 |   1.99 | 10036                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          35 | Alain      | Chappelet    | Chappelet    | 1956-06-06       |   57 |   1.55 | 10035                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          34 | Bader      | Swan         | Swan         | 1957-04-04       |   69 |   1.56 | 10034                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          33 | Arif       | Merlo        | Merlo        | 1954-09-13       |   92 |   1.77 | 10033                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          32 | Jeong      | Reistad      | Reistad      | 1961-02-26       |   84 |    1.6 | 10032                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          31 | Karsten    | Joslin       | Joslin       | 1953-07-28       |   95 |   1.52 | 10031                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          30 | Elvis      | Demeyer      | Demeyer      | 1958-05-21       |   93 |   1.64 | 10030                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          29 | Otmar      | Herbst       | Herbst       | 1961-04-24       |   77 |    1.6 | 10029                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          28 | Domenick   | Tempesti     | Tempesti     | 1963-07-11       |   62 |   1.72 | 10028                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          27 | Divier     | Reistad      | Reistad      | 1952-06-29       |   57 |    1.6 | 10027                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          26 | Yongqiao   | Berztiss     | Berztiss     | 1960-07-23       |   75 |   1.91 | 10026                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          25 | Prasadram  | Heyers       | Heyers       | 1957-08-14       |   91 |   1.95 | 10025                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          24 | Suzette    | Pettey       | Pettey       | 1961-09-21       |   79 |   1.74 | 10024                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          23 | Bojan      | Montemayor   | Montemayor   | 1960-09-19       |   86 |    1.8 | 10023                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          22 | Shahaf     | Famili       | Famili       | 1956-02-26       |   70 |   1.81 | 10022                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          21 | Ramzi      | Erde         | Erde         | 1959-08-27       |   91 |   1.61 | 10021                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          20 | Mayuko     | Warwick      | Warwick      | 1959-09-13       |   96 |   1.78 | 10020                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          19 | Lillian    | Haddadi      | Haddadi      | 1959-10-01       |   85 |   1.61 | 10019                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          18 | Kazuhide   | Peha         | Peha         | 1960-07-20       |   88 |   1.51 | 10018                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          17 | Cristinel  | Bouloucos    | Bouloucos    | 1963-07-22       |   66 |   1.91 | 10017                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          16 | Kazuhito   | Cappelletti  | Cappelletti  | 1959-08-10       |   97 |   1.71 | 10016                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          15 | Guoxiang   | Nooteboom    | Nooteboom    | 1953-02-08       |   60 |   1.55 | 10015                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          14 | Berni      | Genin        | Genin        | 1962-12-29       |   67 |   1.74 | 10014                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          13 | Eberhardt  | Terkki       | Terkki       | 1956-11-14       |   81 |   1.64 | 10013                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          12 | Patricio   | Bridgland    | Bridgland    | 1960-08-09       |   63 |    1.9 | 10012                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          11 | Mary       | Sluis        | Sluis        | 1959-01-27       |   96 |   1.96 | 10011                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          10 | Duangkaew  | Piveteau     | Piveteau     | 1958-07-14       |   92 |   1.71 | 10010                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           9 | Sumant     | Peac         | Peac         | 1956-12-13       |   85 |   1.64 | 10009                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           8 | Saniya     | Kalloufi     | Kalloufi     | 1963-11-26       |   78 |   1.82 | 10008                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           7 | Tzvetan    | Zielinski    | Zielinski    | 1962-07-10       |   56 |   1.77 | 10007                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           6 | Anneke     | Preusig      | Preusig      | 1953-04-03       |   86 |   1.54 | 10006                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           5 | Kyoichi    | Maliniak     | Maliniak     | 1958-10-31       |   86 |   1.89 | 10005                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           4 | Chirstian  | Koblick      | Koblick      | 1958-09-05       |   93 |   1.84 | 10004                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           3 | Parto      | Bamford      | Bamford      | 1953-09-29       |   62 |   1.88 | 10003                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           2 | Bezalel    | Simmel       | Simmel       | 1952-07-08       |   88 |   1.69 | 10002                | f       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|           1 | Georgi     | Facello      | Facello      | 1960-02-20       |   93 |   1.99 | 10001                | m       |        32 |          32 |           118 | 2017-05-11     | 2017-05-21  |
|          58 | Berhard    | McFarlin     | McFarlin     | 1954-10-01       |   99 |   1.96 | 10058                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          57 | Ebbe       | Callaway     | Callaway     | 1954-05-30       |   91 |   1.96 | 10057                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          56 | Brendon    | Bernini      | Bernini      | 1961-09-01       |   91 |   1.63 | 10056                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          55 | Georgy     | Dredge       | Dredge       | 1956-06-06       |   97 |   1.61 | 10055                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          54 | Mayumi     | Schueller    | Schueller    | 1957-04-04       |   75 |   1.72 | 10054                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          53 | Sanjiv     | Zschoche     | Zschoche     | 1954-09-13       |   52 |   1.53 | 10053                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          52 | Heping     | Nitsch       | Nitsch       | 1961-02-26       |   85 |   1.59 | 10052                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          51 | Hidefumi   | Caine        | Caine        | 1953-07-28       |   54 |   1.84 | 10051                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          50 | Yinghua    | Dredge       | Dredge       | 1958-05-21       |   78 |   1.54 | 10050                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          49 | Basil      | Tramer       | Tramer       | 1961-04-24       |   99 |   1.55 | 10049                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          48 | Florian    | Syrotiuk     | Syrotiuk     | 1963-07-11       |   76 |   1.58 | 10048                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          47 | Zvonko     | Nyanchama    | Nyanchama    | 1952-06-29       |   78 |   1.65 | 10047                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          46 | Lucien     | Rosenbaum    | Rosenbaum    | 1960-07-23       |   85 |   1.53 | 10046                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          45 | Moss       | Shanbhogue   | Shanbhogue   | 1957-08-14       |   90 |   1.97 | 10045                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          44 | Mingsen    | Casley       | Casley       | 1961-09-21       |   90 |    1.8 | 10044                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          43 | Yishay     | Tzvieli      | Tzvieli      | 1960-09-19       |   65 |   1.95 | 10043                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          42 | Magy       | Stamatiou    | Stamatiou    | 1956-02-26       |   69 |   1.91 | 10042                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          41 | Uri        | Lenart       | Lenart       | 1959-08-27       |   80 |    1.9 | 10041                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          40 | Weiyi      | Meriste      | Meriste      | 1959-09-13       |   97 |   1.84 | 10040                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          39 | Alejandro  | Brender      | Brender      | 1959-10-01       |   92 |   1.78 | 10039                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          38 | Huan       | Lortz        | Lortz        | 1954-10-01       |   97 |   1.88 | 10038                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          37 | Pradeep    | Makrucki     | Makrucki     | 1954-05-30       |   60 |   1.75 | 10037                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          36 | Adamantios | Portugali    | Portugali    | 1961-09-01       |   62 |   1.99 | 10036                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          35 | Alain      | Chappelet    | Chappelet    | 1956-06-06       |   57 |   1.55 | 10035                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          34 | Bader      | Swan         | Swan         | 1957-04-04       |   69 |   1.56 | 10034                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          33 | Arif       | Merlo        | Merlo        | 1954-09-13       |   92 |   1.77 | 10033                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          32 | Jeong      | Reistad      | Reistad      | 1961-02-26       |   84 |    1.6 | 10032                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          31 | Karsten    | Joslin       | Joslin       | 1953-07-28       |   95 |   1.52 | 10031                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          30 | Elvis      | Demeyer      | Demeyer      | 1958-05-21       |   93 |   1.64 | 10030                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          29 | Otmar      | Herbst       | Herbst       | 1961-04-24       |   77 |    1.6 | 10029                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          28 | Domenick   | Tempesti     | Tempesti     | 1963-07-11       |   62 |   1.72 | 10028                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          27 | Divier     | Reistad      | Reistad      | 1952-06-29       |   57 |    1.6 | 10027                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          26 | Yongqiao   | Berztiss     | Berztiss     | 1960-07-23       |   75 |   1.91 | 10026                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          25 | Prasadram  | Heyers       | Heyers       | 1957-08-14       |   91 |   1.95 | 10025                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          24 | Suzette    | Pettey       | Pettey       | 1961-09-21       |   79 |   1.74 | 10024                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          23 | Bojan      | Montemayor   | Montemayor   | 1960-09-19       |   86 |    1.8 | 10023                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          22 | Shahaf     | Famili       | Famili       | 1956-02-26       |   70 |   1.81 | 10022                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          21 | Ramzi      | Erde         | Erde         | 1959-08-27       |   91 |   1.61 | 10021                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          20 | Mayuko     | Warwick      | Warwick      | 1959-09-13       |   96 |   1.78 | 10020                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          19 | Lillian    | Haddadi      | Haddadi      | 1959-10-01       |   85 |   1.61 | 10019                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          18 | Kazuhide   | Peha         | Peha         | 1960-07-20       |   88 |   1.51 | 10018                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          17 | Cristinel  | Bouloucos    | Bouloucos    | 1963-07-22       |   66 |   1.91 | 10017                | f       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          16 | Kazuhito   | Cappelletti  | Cappelletti  | 1959-08-10       |   97 |   1.71 | 10016                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          15 | Guoxiang   | Nooteboom    | Nooteboom    | 1953-02-08       |   60 |   1.55 | 10015                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          14 | Berni      | Genin        | Genin        | 1962-12-29       |   67 |   1.74 | 10014                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
|          13 | Eberhardt  | Terkki       | Terkki       | 1956-11-14       |   81 |   1.64 | 10013                | m       |        33 |          33 |           120 | 2017-05-12     | 2017-05-19  |
